,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday
0,4.068522483940043,3.4175334323922733,5.647691618108472,4.593810444874275,3.3594624860022395,3.055964653902798,3.810919750824478
1,3.283369022127052,2.786032689450223,3.6754818467055133,3.6266924564796903,3.0235162374020157,2.2827687776141383,2.3451813851227556
2,0.5710206995003569,0.7057949479940565,0.3585835948005379,0.918762088974855,0.33594624860022393,0.29455081001472755,0.40307805056797363
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6,5.924339757316202,7.986627043090638,6.140744060959212,0.09671179883945842,6.4203060843598365,6.62739322533137,7.292048369366068
7,5.674518201284797,5.534918276374443,3.1824294038547736,1.83752417794971,5.039193729003359,5.596465390279824,6.485892268230121
8,5.032119914346895,5.646359583952452,3.227252353204841,11.847195357833655,6.606942889137738,6.296023564064801,5.936240381091975
9,4.461099214846538,3.937592867756315,3.5410129986553116,4.738878143133462,4.441955953714072,4.565537555228277,4.140710883107365
10,3.890078515346181,4.977711738484398,3.3617212012550426,4.545454545454546,5.225830533781261,3.755522827687776,4.177354342249908
11,4.461099214846538,4.3090638930163445,4.123711340206185,4.980657640232108,4.106009705113848,4.123711340206185,3.774276291681935
12,3.7830121341898644,5.089153046062407,4.885701479157328,5.029013539651837,3.4714445688689812,4.086892488954344,4.177354342249908
13,4.782298358315489,4.346210995542347,5.1098162259076645,4.738878143133462,4.367301231802911,4.823269513991164,4.653719311102968
14,5.638829407566024,4.569093610698365,5.8269834155087405,4.738878143133462,4.927211646136618,4.9337260677466865,4.397215097105167
15,6.35260528194147,6.797919762258544,5.871806364858808,5.077369439071567,5.93505039193729,6.001472754050074,6.11945767680469
16,6.459671663097788,6.537890044576524,5.871806364858808,5.754352030947776,6.569615528182157,6.590574374079529,6.302674972517405
17,6.4953604568165595,6.909361069836553,6.723442402510085,5.754352030947776,7.726763717805152,8.21060382916053,8.061561011359473
18,5.781584582441114,5.572065378900446,6.051098162259077,5.754352030947776,6.009705113848451,6.332842415316642,5.386588493953829
19,4.889364739471805,4.606240713224369,5.961452263558942,6.334622823984526,4.7405748413587165,4.9337260677466865,5.2766581165262
20,5.067808708065667,4.346210995542347,5.333930972658001,4.932301740812379,4.441955953714072,4.860088365243005,4.763649688530598
21,4.6395431834403995,4.160475482912332,5.1098162259076645,4.690522243713733,4.479283314669653,4.123711340206185,4.617075851960425
22,4.675231977159172,3.6775631500742945,5.02017032720753,4.497098646034816,4.665920119447555,4.344624447717231,4.067423964822279
23,4.068522483940043,4.086181277860327,4.975347377857463,5.51257253384913,4.106009705113848,4.160530191458026,3.810919750824478
